"step","bid","ask","mid","spread","scenario","timestamp"
38,997.5,997.6,997.55,0.10000000000002274,"stressed_market",1768679919.8263366
39,997.1,998,997.55,0.8999999999999773,"stressed_market",1768679919.8289726
40,997.4,997.7,997.55,0.3000000000000682,"stressed_market",1768679919.8333557
41,995.9,999.2,997.55,3.300000000000068,"stressed_market",1768679919.8367827
42,997.2,997.9,997.55,0.6999999999999318,"stressed_market",1768679919.8410833
43,997.2,997.9,997.55,0.6999999999999318,"stressed_market",1768679919.8442345
44,997.5,997.6,997.55,0.10000000000002274,"stressed_market",1768679919.8476546
45,997.5,997.6,997.55,0.10000000000002274,"stressed_market",1768679919.8508904
46,994.6,997.6,996.1,3,"stressed_market",1768679919.8541806
47,995.7,996.5,996.1,0.7999999999999545,"stressed_market",1768679919.8572466
48,995.7,996.5,996.1,0.7999999999999545,"stressed_market",1768679919.8607106
49,995.7,996.1,995.9000000000001,0.39999999999997726,"stressed_market",1768679919.8641546
50,992.7,996.1,994.4000000000001,3.3999999999999773,"stressed_market",1768679919.8723938
51,992.7,996.1,994.4000000000001,3.3999999999999773,"stressed_market",1768679919.8750396
52,993,995.8,994.4,2.7999999999999545,"stressed_market",1768679919.8819118
53,993,995.8,994.4,2.7999999999999545,"stressed_market",1768679919.885174
54,992.6,996.2,994.4000000000001,3.6000000000000227,"stressed_market",1768679919.8877146
55,991.2,997.6,994.4000000000001,6.399999999999977,"stressed_market",1768679919.891134
56,994.4,997.5,995.95,3.1000000000000227,"stressed_market",1768679919.8950205
57,994.4,997.5,995.95,3.1000000000000227,"stressed_market",1768679919.8989031
58,995.2,996.7,995.95,1.5,"stressed_market",1768679919.9021192
59,994.4,999.8,997.0999999999999,5.399999999999977,"stressed_market",1768679919.9063685
60,996.6,997.6,997.1,1,"stressed_market",1768679919.9094126
61,994.7,999.5,997.1,4.7999999999999545,"stressed_market",1768679919.9133284
62,996,998.2,997.1,2.2000000000000455,"stressed_market",1768679919.9164872
63,995.6,998.6,997.1,3,"stressed_market",1768679919.9190388
64,995.8,997.1,996.45,1.3000000000000682,"stressed_market",1768679919.9225402
65,994.5,997.1,995.8,2.6000000000000227,"stressed_market",1768679919.9260027
66,995.1,996.5,995.8,1.3999999999999773,"stressed_market",1768679919.929452
67,994,997.1,995.55,3.1000000000000227,"stressed_market",1768679919.932302
68,994.8,996.3,995.55,1.5,"stressed_market",1768679919.9349158
69,995.2,995.6,995.4000000000001,0.39999999999997726,"stressed_market",1768679919.9394066
70,994.8,995.6,995.2,0.8000000000000682,"stressed_market",1768679919.9473972
71,993.1,995.6,994.35,2.5,"stressed_market",1768679919.9512672
72,994,994.7,994.35,0.7000000000000455,"stressed_market",1768679919.9551487
73,993.9,994.8,994.3499999999999,0.8999999999999773,"stressed_market",1768679919.9584873
74,993.9,994.8,994.3499999999999,0.8999999999999773,"stressed_market",1768679919.96142
75,992.4,996.3,994.3499999999999,3.8999999999999773,"stressed_market",1768679919.9660134
76,993.9,994.8,994.3499999999999,0.8999999999999773,"stressed_market",1768679919.9701955
77,994,994.7,994.35,0.7000000000000455,"stressed_market",1768679919.9739122
78,992.6,996.1,994.35,3.5,"stressed_market",1768679919.9785798
79,992.8,995.9,994.3499999999999,3.1000000000000227,"stressed_market",1768679919.9833999
80,991.3,997.4,994.3499999999999,6.100000000000023,"stressed_market",1768679919.9873786
81,990.9,997.8,994.3499999999999,6.899999999999977,"stressed_market",1768679919.99051
82,992,996.7,994.35,4.7000000000000455,"stressed_market",1768679919.9940362
83,993,995.7,994.35,2.7000000000000455,"stressed_market",1768679919.99786
84,994.3,995.2,994.75,0.900000000000091,"stressed_market",1768679920.0014408
85,991,998,994.5,7,"stressed_market",1768679920.0055263
86,991.7,997.3,994.5,5.599999999999909,"stressed_market",1768679920.0127168
87,993.4,995.6,994.5,2.2000000000000455,"stressed_market",1768679920.0161915
88,993.7,995.3,994.5,1.599999999999909,"stressed_market",1768679920.0204897
89,993.9,995.1,994.5,1.2000000000000455,"stressed_market",1768679920.0235715
90,994.3,994.7,994.5,0.40000000000009095,"stressed_market",1768679920.0272617
91,993.1,994.5,993.8,1.3999999999999773,"stressed_market",1768679920.0303404
92,992.1,995.5,993.8,3.3999999999999773,"stressed_market",1768679920.0349574
93,992.9,994.7,993.8,1.8000000000000682,"stressed_market",1768679920.0379534
94,992.6,995,993.8,2.3999999999999773,"stressed_market",1768679920.0420144
95,993.6,994,993.8,0.39999999999997726,"stressed_market",1768679920.0448813
96,993.8,994,993.9,0.20000000000004547,"stressed_market",1768679920.0480824
97,993.9,994.3,994.0999999999999,0.39999999999997726,"stressed_market",1768679920.0541885
98,993.9,994.4,994.15,0.5,"stressed_market",1768679920.0583582
99,993.9,995.8,994.8499999999999,1.8999999999999773,"stressed_market",1768679920.0614088
100,994.8,995.4,995.0999999999999,0.6000000000000227,"stressed_market",1768679920.0646477
101,994.3,995.4,994.8499999999999,1.1000000000000227,"stressed_market",1768679920.068611
102,994.7,995,994.85,0.2999999999999545,"stressed_market",1768679920.0723948
103,994.7,995,994.85,0.2999999999999545,"stressed_market",1768679920.0765162
104,994.4,994.9,994.65,0.5,"stressed_market",1768679920.080169
105,994.6,994.8,994.7,0.1999999999999318,"stressed_market",1768679920.0831466
106,993.2,994.9,994.05,1.6999999999999318,"stressed_market",1768679920.0873523
107,993.6,994.1,993.85,0.5,"stressed_market",1768679920.0914767
108,993.2,994.5,993.85,1.2999999999999545,"stressed_market",1768679920.0951846
109,993.2,994.5,993.85,1.2999999999999545,"stressed_market",1768679920.097811
110,992.1,995.6,993.85,3.5,"stressed_market",1768679920.102742
111,990.8,996.9,993.8499999999999,6.100000000000023,"stressed_market",1768679920.105801
112,992.7,995,993.85,2.2999999999999545,"stressed_market",1768679920.1092792
113,993,994.7,993.85,1.7000000000000455,"stressed_market",1768679920.113385
114,993.8,995.3,994.55,1.5,"stressed_market",1768679920.1201217
115,993.8,996.8,995.3,3,"stressed_market",1768679920.1243255
116,995.3,996.8,996.05,1.5,"stressed_market",1768679920.1281128
117,995.3,996.8,996.05,1.5,"stressed_market",1768679920.1311967
118,993.5,998.6,996.05,5.100000000000023,"stressed_market",1768679920.134537
119,993.7,998.4,996.05,4.699999999999932,"stressed_market",1768679920.1376538
120,995.5,996.1,995.8,0.6000000000000227,"stressed_market",1768679920.1423755
121,993.9,996.1,995,2.2000000000000455,"stressed_market",1768679920.145775
122,994.1,995.9,995,1.7999999999999545,"stressed_market",1768679920.1502485
123,995,995.6,995.3,0.6000000000000227,"stressed_market",1768679920.153259
124,995,995.6,995.3,0.6000000000000227,"stressed_market",1768679920.1564786
125,994.8,995.3,995.05,0.5,"stressed_market",1768679920.160332
126,994.8,995.3,995.05,0.5,"stressed_market",1768679920.1638362
127,995,995.3,995.15,0.2999999999999545,"stressed_market",1768679920.167287
128,995,995.3,995.15,0.2999999999999545,"stressed_market",1768679920.1730893
129,995.1,995.3,995.2,0.1999999999999318,"stressed_market",1768679920.176606
130,994.1,996.3,995.2,2.199999999999932,"stressed_market",1768679920.179844
131,993.9,996.5,995.2,2.6000000000000227,"stressed_market",1768679920.1836624
132,994.3,996.1,995.2,1.8000000000000682,"stressed_market",1768679920.1879704
133,994.7,995.7,995.2,1,"stressed_market",1768679920.1905568
134,994.7,995.7,995.2,1,"stressed_market",1768679920.1936488
135,991.8,998.6,995.2,6.800000000000068,"stressed_market",1768679920.1972165
136,992.3,998.1,995.2,5.800000000000068,"stressed_market",1768679920.2005286
137,992.3,998.1,995.2,5.800000000000068,"stressed_market",1768679920.20683
138,995.2,998,996.6,2.7999999999999545,"stressed_market",1768679920.2098088
139,996.6,996.8,996.7,0.1999999999999318,"stressed_market",1768679920.2157736
140,996.4,996.8,996.5999999999999,0.39999999999997726,"stressed_market",1768679920.219915
141,995.2,998.8,997,3.599999999999909,"stressed_market",1768679920.2231767
142,996.5,997.5,997,1,"stressed_market",1768679920.226716
143,996.5,997.5,997,1,"stressed_market",1768679920.2299745
144,995.3,997,996.15,1.7000000000000455,"stressed_market",1768679920.2330964
145,994.5,997,995.75,2.5,"stressed_market",1768679920.2369933
146,995.6,995.9,995.75,0.2999999999999545,"stressed_market",1768679920.241133
147,994.5,997,995.75,2.5,"stressed_market",1768679920.2447147
148,995.5,996,995.75,0.5,"stressed_market",1768679920.248185
149,994.1,997.4,995.75,3.2999999999999545,"stressed_market",1768679920.252314
150,994.4,997.1,995.75,2.7000000000000455,"stressed_market",1768679920.2558897
151,994.9,996.6,995.75,1.7000000000000455,"stressed_market",1768679920.2601383
152,993.5,998,995.75,4.5,"stressed_market",1768679920.264485
153,995.6,995.9,995.75,0.2999999999999545,"stressed_market",1768679920.2688372
154,993,998.5,995.75,5.5,"stressed_market",1768679920.2712712
155,994.1,997.4,995.75,3.2999999999999545,"stressed_market",1768679920.2751987
156,995.4,996.1,995.75,0.7000000000000455,"stressed_market",1768679920.277856
157,995.4,996.1,995.75,0.7000000000000455,"stressed_market",1768679920.2815022
158,995.6,995.9,995.75,0.2999999999999545,"stressed_market",1768679920.2845626
159,994.8,995.8,995.3,1,"stressed_market",1768679920.288256
160,994.3,995.3,994.8,1,"stressed_market",1768679920.2913582
161,993.6,995.3,994.45,1.6999999999999318,"stressed_market",1768679920.2941554
162,993.7,995.2,994.45,1.5,"stressed_market",1768679920.2980983
163,993.6,995.3,994.45,1.6999999999999318,"stressed_market",1768679920.3017619
164,993.6,995.3,994.45,1.6999999999999318,"stressed_market",1768679920.3059866
165,994.2,994.7,994.45,0.5,"stressed_market",1768679920.3095024
166,994.1,994.5,994.3,0.39999999999997726,"stressed_market",1768679920.3126786
167,993.6,994.5,994.05,0.8999999999999773,"stressed_market",1768679920.3165739
168,993.7,994.1,993.9000000000001,0.39999999999997726,"stressed_market",1768679920.3204608
169,993.8,994,993.9,0.20000000000004547,"stressed_market",1768679920.3235295
170,991,994.5,992.75,3.5,"stressed_market",1768679920.3268905
171,992.7,992.8,992.75,0.09999999999990905,"stressed_market",1768679920.3307707
172,992.7,992.8,992.75,0.09999999999990905,"stressed_market",1768679920.3351145
173,992.7,992.8,992.75,0.09999999999990905,"stressed_market",1768679920.3380477
174,991.9,993.6,992.75,1.7000000000000455,"stressed_market",1768679920.3408847
175,992.5,993,992.75,0.5,"stressed_market",1768679920.3440208
176,992.5,993,992.75,0.5,"stressed_market",1768679920.3474565
177,992.7,993.2,992.95,0.5,"stressed_market",1768679920.3505511
178,992.8,993.1,992.95,0.3000000000000682,"stressed_market",1768679920.3542206
179,992.7,993.7,993.2,1,"stressed_market",1768679920.3572252
180,992.8,993.6,993.2,0.8000000000000682,"stressed_market",1768679920.3614376
181,993,993.2,993.1,0.20000000000004547,"stressed_market",1768679920.3675847
182,993,993.1,993.05,0.10000000000002274,"stressed_market",1768679920.3713634
183,993,993.1,993.05,0.10000000000002274,"stressed_market",1768679920.3757043
184,993,993.1,993.05,0.10000000000002274,"stressed_market",1768679920.3791547
185,993,993.1,993.05,0.10000000000002274,"stressed_market",1768679920.382313
186,992.7,993.1,992.9000000000001,0.39999999999997726,"stressed_market",1768679920.3855448
187,991.5,993.1,992.3,1.6000000000000227,"stressed_market",1768679920.38837
188,991.6,993,992.3,1.3999999999999773,"stressed_market",1768679920.3917315
189,991.6,993,992.3,1.3999999999999773,"stressed_market",1768679920.3949692
190,992.3,993.5,992.9,1.2000000000000455,"stressed_market",1768679920.3982427
191,991.5,994.3,992.9,2.7999999999999545,"stressed_market",1768679920.4008026
192,988.9,996.9,992.9,8,"stressed_market",1768679920.4037285
193,990.3,995.5,992.9,5.2000000000000455,"stressed_market",1768679920.407198
194,992.9,995.3,994.0999999999999,2.3999999999999773,"stressed_market",1768679920.4104419
195,993.6,994.6,994.1,1,"stressed_market",1768679920.4141738
196,993,995.2,994.1,2.2000000000000455,"stressed_market",1768679920.417903
197,992.3,995.9,994.0999999999999,3.6000000000000227,"stressed_market",1768679920.421305
198,992.9,995.3,994.0999999999999,2.3999999999999773,"stressed_market",1768679920.424405
199,991.7,996.5,994.1,4.7999999999999545,"stressed_market",1768679920.4272292
200,991.7,996.5,994.1,4.7999999999999545,"stressed_market",1768679920.430833
201,994.1,997.7,995.9000000000001,3.6000000000000227,"stressed_market",1768679920.4373672
202,994.1,999.1,996.6,5,"stressed_market",1768679920.4404511
203,996.2,997,996.6,0.7999999999999545,"stressed_market",1768679920.4435277
204,996.2,997,996.6,0.7999999999999545,"stressed_market",1768679920.447379
205,996,997.2,996.6,1.2000000000000455,"stressed_market",1768679920.4511824
206,995.5,997.7,996.6,2.2000000000000455,"stressed_market",1768679920.454325
207,995.4,997.8,996.5999999999999,2.3999999999999773,"stressed_market",1768679920.4577787
208,995.4,997.8,996.5999999999999,2.3999999999999773,"stressed_market",1768679920.4611776
209,993.3,999.9,996.5999999999999,6.600000000000023,"stressed_market",1768679920.4652996
210,994,999.2,996.6,5.2000000000000455,"stressed_market",1768679920.4695938
211,995.7,997.5,996.6,1.7999999999999545,"stressed_market",1768679920.4725778
212,995.7,997.5,996.6,1.7999999999999545,"stressed_market",1768679920.4760258
213,995.7,996.6,996.1500000000001,0.8999999999999773,"stressed_market",1768679920.4793785
214,995.1,996.2,995.6500000000001,1.1000000000000227,"stressed_market",1768679920.482508
215,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.4857707
216,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.4925833
217,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.496773
218,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5002882
219,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5038054
220,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5069492
221,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5101511
222,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.513833
223,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5192704
224,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5229108
225,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5264707
226,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.5314674
227,995.6,995.7,995.6500000000001,0.10000000000002274,"stressed_market",1768679920.536409
228,993.8,995.7,994.75,1.900000000000091,"stressed_market",1768679920.5417268
229,994.3,995.2,994.75,0.900000000000091,"stressed_market",1768679920.5473235
230,993.8,995.7,994.75,1.900000000000091,"stressed_market",1768679920.5524802
231,994.7,998.7,996.7,4,"stressed_market",1768679920.5580432
232,996.3,996.7,996.5,0.40000000000009095,"stressed_market",1768679920.5623376
233,994.4,996.7,995.55,2.300000000000068,"stressed_market",1768679920.565469
234,994.6,996.5,995.55,1.8999999999999773,"stressed_market",1768679920.5712552
235,995.5,995.7,995.6,0.20000000000004547,"stressed_market",1768679920.5763912
236,994.2,996.9,995.55,2.699999999999932,"stressed_market",1768679920.5792942
237,995.1,996,995.55,0.8999999999999773,"stressed_market",1768679920.582563
238,994.7,996.4,995.55,1.6999999999999318,"stressed_market",1768679920.5861948
239,995.1,996,995.55,0.8999999999999773,"stressed_market",1768679920.5891783
240,993.4,997.7,995.55,4.300000000000068,"stressed_market",1768679920.5920947
241,994.7,996.4,995.55,1.6999999999999318,"stressed_market",1768679920.595718
242,994.9,995.6,995.25,0.7000000000000455,"stressed_market",1768679920.6011696
243,994.7,995.6,995.1500000000001,0.8999999999999773,"stressed_market",1768679920.6043708
244,992.3,995.6,993.95,3.300000000000068,"stressed_market",1768679920.6086113
245,992.4,995.5,993.95,3.1000000000000227,"stressed_market",1768679920.6122444
246,993.9,994,993.95,0.10000000000002274,"stressed_market",1768679920.6162882
247,993.9,994,993.95,0.10000000000002274,"stressed_market",1768679920.6207378
248,993.2,994,993.6,0.7999999999999545,"stressed_market",1768679920.6236808
249,993.2,994,993.6,0.7999999999999545,"stressed_market",1768679920.6298769
250,993.1,993.6,993.35,0.5,"stressed_market",1768679920.6350942
251,992.7,994,993.35,1.2999999999999545,"stressed_market",1768679920.6388373
252,992.7,993.4,993.05,0.6999999999999318,"stressed_market",1768679920.6419864
253,992.5,993.4,992.95,0.8999999999999773,"stressed_market",1768679920.645019
254,991.9,993.4,992.65,1.5,"stressed_market",1768679920.6481657
255,992.5,992.8,992.65,0.2999999999999545,"stressed_market",1768679920.6514833
256,992.5,992.8,992.65,0.2999999999999545,"stressed_market",1768679920.655313
257,989,996.3,992.65,7.2999999999999545,"stressed_market",1768679920.66053
258,992.6,992.8,992.7,0.1999999999999318,"stressed_market",1768679920.6662123
259,990,995.4,992.7,5.399999999999977,"stressed_market",1768679920.6694698
260,989.5,995.9,992.7,6.399999999999977,"stressed_market",1768679920.6722085
261,992.2,993.2,992.7,1,"stressed_market",1768679920.6755612
262,991,994.4,992.7,3.3999999999999773,"stressed_market",1768679920.6787858
263,992.6,992.7,992.6500000000001,0.10000000000002274,"stressed_market",1768679920.682265
264,992.6,992.7,992.6500000000001,0.10000000000002274,"stressed_market",1768679920.6878073
265,992.6,992.7,992.6500000000001,0.10000000000002274,"stressed_market",1768679920.6919532
266,992.6,992.8,992.7,0.1999999999999318,"stressed_market",1768679920.6955855
267,992.6,992.8,992.7,0.1999999999999318,"stressed_market",1768679920.698064
268,992.6,992.8,992.7,0.1999999999999318,"stressed_market",1768679920.7025936
269,992.1,993.3,992.7,1.1999999999999318,"stressed_market",1768679920.705576
270,992.7,993.3,993,0.599999999999909,"stressed_market",1768679920.7091918
271,992.7,993,992.85,0.2999999999999545,"stressed_market",1768679920.7143075
272,990.1,993,991.55,2.8999999999999773,"stressed_market",1768679920.7190895
273,990.1,995.1,992.6,5,"stressed_market",1768679920.7293522
274,990.7,992.6,991.6500000000001,1.8999999999999773,"stressed_market",1768679920.7322855
275,990.7,994.4,992.55,3.699999999999932,"stressed_market",1768679920.7357314
276,990.6,994.5,992.55,3.8999999999999773,"stressed_market",1768679920.7387998
277,990.3,994.8,992.55,4.5,"stressed_market",1768679920.741909
278,990.7,992.6,991.6500000000001,1.8999999999999773,"stressed_market",1768679920.7452476
279,991.3,992,991.65,0.7000000000000455,"stressed_market",1768679920.748696
280,991.3,991.7,991.5,0.40000000000009095,"stressed_market",1768679920.7516987
281,991.4,991.6,991.5,0.20000000000004547,"stressed_market",1768679920.7562754
282,991.1,991.9,991.5,0.7999999999999545,"stressed_market",1768679920.7594645
283,990.7,991.5,991.1,0.7999999999999545,"stressed_market",1768679920.7632241
284,990.2,991.5,990.85,1.2999999999999545,"stressed_market",1768679920.7662964
285,990.7,991,990.85,0.2999999999999545,"stressed_market",1768679920.7691615
286,990.7,991,990.85,0.2999999999999545,"stressed_market",1768679920.7722616
287,990.4,991.3,990.8499999999999,0.8999999999999773,"stressed_market",1768679920.7755904
288,990.4,991.3,990.8499999999999,0.8999999999999773,"stressed_market",1768679920.7788565
289,990.4,991.3,990.8499999999999,0.8999999999999773,"stressed_market",1768679920.7813528
290,988.6,990.9,989.75,2.2999999999999545,"stressed_market",1768679920.784561
291,989.2,990.3,989.75,1.099999999999909,"stressed_market",1768679920.788444
292,989.2,989.8,989.5,0.599999999999909,"stressed_market",1768679920.792177
293,985.8,989.8,987.8,4,"stressed_market",1768679920.7958415
294,985.7,989.8,987.75,4.099999999999909,"stressed_market",1768679920.799196
295,987.7,989.3,988.5,1.599999999999909,"stressed_market",1768679920.8019495
296,987.7,989.3,988.5,1.599999999999909,"stressed_market",1768679920.8052132
297,987.7,988.5,988.1,0.7999999999999545,"stressed_market",1768679920.8082445
298,987.7,988.5,988.1,0.7999999999999545,"stressed_market",1768679920.812132
299,988.1,989.8,988.95,1.6999999999999318,"stressed_market",1768679920.8166065
300,988.3,989.6,988.95,1.3000000000000682,"stressed_market",1768679920.82039
301,988.9,989.6,989.25,0.7000000000000455,"stressed_market",1768679920.8234122
302,988.9,990.2,989.55,1.3000000000000682,"stressed_market",1768679920.8267338
303,988.1,991.2,989.6500000000001,3.1000000000000227,"stressed_market",1768679920.8328915
304,988.1,993.1,990.6,5,"stressed_market",1768679920.836675
305,990.6,991.6,991.1,1,"stressed_market",1768679920.839232
306,990.6,993.4,992,2.7999999999999545,"stressed_market",1768679920.8430388
307,991.6,992.4,992,0.7999999999999545,"stressed_market",1768679920.8461714
308,992,992.7,992.35,0.7000000000000455,"stressed_market",1768679920.8492854
309,992,992.8,992.4,0.7999999999999545,"stressed_market",1768679920.8526125
310,990.7,994.1,992.4000000000001,3.3999999999999773,"stressed_market",1768679920.8559196
311,990.6,994.2,992.4000000000001,3.6000000000000227,"stressed_market",1768679920.859095
312,991.7,993.1,992.4000000000001,1.3999999999999773,"stressed_market",1768679920.8623421
313,991.9,992.9,992.4,1,"stressed_market",1768679920.867382
314,991.7,993.1,992.4000000000001,1.3999999999999773,"stressed_market",1768679920.8757572
315,989.3,995.5,992.4,6.2000000000000455,"stressed_market",1768679920.880267
316,990,994.8,992.4,4.7999999999999545,"stressed_market",1768679920.8830478
317,989.9,994.9,992.4,5,"stressed_market",1768679920.8862514
318,991.3,993.5,992.4,2.2000000000000455,"stressed_market",1768679920.890258
319,990.2,994.6,992.4000000000001,4.399999999999977,"stressed_market",1768679920.893109
320,992.1,992.7,992.4000000000001,0.6000000000000227,"stressed_market",1768679920.8961592
321,992.1,992.7,992.4000000000001,0.6000000000000227,"stressed_market",1768679920.899304
322,991.8,993,992.4,1.2000000000000455,"stressed_market",1768679920.9025404
323,990,994.8,992.4,4.7999999999999545,"stressed_market",1768679920.9051464
324,991,993.8,992.4,2.7999999999999545,"stressed_market",1768679920.908533
325,991,992.4,991.7,1.3999999999999773,"stressed_market",1768679920.9124532
326,989,994.5,991.75,5.5,"stressed_market",1768679920.915543
327,991.5,992,991.75,0.5,"stressed_market",1768679920.9191363
328,991.5,992,991.75,0.5,"stressed_market",1768679920.9217196
329,991.7,991.9,991.8,0.1999999999999318,"stressed_market",1768679920.9257581
330,991.8,991.9,991.8499999999999,0.10000000000002274,"stressed_market",1768679920.931692
331,991.8,991.9,991.8499999999999,0.10000000000002274,"stressed_market",1768679920.9349155
332,991.7,991.9,991.8,0.1999999999999318,"stressed_market",1768679920.9379487
333,990.5,991.9,991.2,1.3999999999999773,"stressed_market",1768679920.9412313
334,990.7,991.7,991.2,1,"stressed_market",1768679920.9445221
335,987.5,991.9,989.7,4.399999999999977,"stressed_market",1768679920.9474554
336,989,990.4,989.7,1.3999999999999773,"stressed_market",1768679920.9514203
337,989.5,989.9,989.7,0.39999999999997726,"stressed_market",1768679920.954176
338,989,990.4,989.7,1.3999999999999773,"stressed_market",1768679920.957327
339,989.1,990.3,989.7,1.1999999999999318,"stressed_market",1768679920.9599643
340,989.7,990.9,990.3,1.1999999999999318,"stressed_market",1768679920.963169
341,990.3,993.5,991.9,3.2000000000000455,"stressed_market",1768679920.9668603
342,990.3,993.5,991.9,3.2000000000000455,"stressed_market",1768679920.9710045
343,991.9,992.3,992.0999999999999,0.39999999999997726,"stressed_market",1768679920.973918
344,991.9,992.4,992.15,0.5,"stressed_market",1768679920.9768856
345,991,993.2,992.1,2.2000000000000455,"stressed_market",1768679920.9818833
346,990.3,993.9,992.0999999999999,3.6000000000000227,"stressed_market",1768679920.9844396
347,992.1,995,993.55,2.8999999999999773,"stressed_market",1768679920.987853
348,992.4,994.7,993.55,2.300000000000068,"stressed_market",1768679920.9922063
349,993.2,993.9,993.55,0.6999999999999318,"stressed_market",1768679920.995623
350,993.1,994,993.55,0.8999999999999773,"stressed_market",1768679920.998199
351,992.1,995.4,993.75,3.2999999999999545,"stressed_market",1768679921.0007644
352,993.1,994.4,993.75,1.2999999999999545,"stressed_market",1768679921.004031
353,993.1,994.4,993.75,1.2999999999999545,"stressed_market",1768679921.007743
354,993.3,994.2,993.75,0.900000000000091,"stressed_market",1768679921.0111823
355,993.1,994.4,993.75,1.2999999999999545,"stressed_market",1768679921.0144618
356,993.7,994.4,994.05,0.6999999999999318,"stressed_market",1768679921.0175009
357,992.8,994.1,993.45,1.3000000000000682,"stressed_market",1768679921.0220487
358,992.4,994.5,993.45,2.1000000000000227,"stressed_market",1768679921.0265152
359,993.4,993.6,993.5,0.20000000000004547,"stressed_market",1768679921.030388
360,993.4,993.6,993.5,0.20000000000004547,"stressed_market",1768679921.0335865
361,993.4,993.6,993.5,0.20000000000004547,"stressed_market",1768679921.0374353
362,993.4,993.6,993.5,0.20000000000004547,"stressed_market",1768679921.0407517
363,993.2,993.8,993.5,0.599999999999909,"stressed_market",1768679921.043895
364,992.8,994.2,993.5,1.400000000000091,"stressed_market",1768679921.048058
365,992.8,994.2,993.5,1.400000000000091,"stressed_market",1768679921.0513976
366,992.8,994.2,993.5,1.400000000000091,"stressed_market",1768679921.0571187
367,992.8,994.2,993.5,1.400000000000091,"stressed_market",1768679921.0621035
